chapterId,freeClick,lowClick,highClick,vipFree%1,vipFree%2,vipFree%3,vipFree%4,vipFree%5,vipFree%6,vipFree%7,vipFree%8,vipFree%9,vipFree%10,vipFree%11,vipFree%12,vipFree%13,vipFree%14,vipFree%15,vipFree%16,vipFree%17,vipFree%18,vipFree%19,vipFree%20,vipLow%1,vipLow%2,vipLow%3,vipLow%4,vipLow%5,vipLow%6,vipLow%7,vipLow%8,vipLow%9,vipLow%10,vipLow%11,vipLow%12,vipLow%13,vipLow%14,vipLow%15,vipLow%16,vipLow%17,vipLow%18,vipLow%19,vipLow%20,vipHigh%1,vipHigh%2,vipHigh%3,vipHigh%4,vipHigh%5,vipHigh%6,vipHigh%7,vipHigh%8,vipHigh%9,vipHigh%10,vipHigh%11,vipHigh%12,vipHigh%13,vipHigh%14,vipHigh%15,vipHigh%16,vipHigh%17,vipHigh%18,vipHigh%19,vipHigh%20,
933,198400,396800,992000,238080,257920,277760,317440,357120,396800,436480,476160,515840,555520,595200,634880,674560,714240,753920,793600,833280,872960,912640,952320,476160,515840,555520,634880,714240,793600,872960,952320,1031680,1111040,1190400,1269760,1349120,1428480,1507840,1587200,1666560,1745920,1825280,1904640,1190400,1289600,1388800,1587200,1785600,1984000,2182400,2380800,2579200,2777600,2976000,3174400,3372800,3571200,3769600,3968000,4166400,4364800,4563200,4761600,
934,198600,397200,993000,238320,258180,278040,317760,357480,397200,436920,476640,516360,556080,595800,635520,675240,714960,754680,794400,834120,873840,913560,953280,476640,516360,556080,635520,714960,794400,873840,953280,1032720,1112160,1191600,1271040,1350480,1429920,1509360,1588800,1668240,1747680,1827120,1906560,1191600,1290900,1390200,1588800,1787400,1986000,2184600,2383200,2581800,2780400,2979000,3177600,3376200,3574800,3773400,3972000,4170600,4369200,4567800,4766400,
935,198800,397600,994000,238560,258440,278320,318080,357840,397600,437360,477120,516880,556640,596400,636160,675920,715680,755440,795200,834960,874720,914480,954240,477120,516880,556640,636160,715680,795200,874720,954240,1033760,1113280,1192800,1272320,1351840,1431360,1510880,1590400,1669920,1749440,1828960,1908480,1192800,1292200,1391600,1590400,1789200,1988000,2186800,2385600,2584400,2783200,2982000,3180800,3379600,3578400,3777200,3976000,4174800,4373600,4572400,4771200,
936,199000,398000,995000,238800,258700,278600,318400,358200,398000,437800,477600,517400,557200,597000,636800,676600,716400,756200,796000,835800,875600,915400,955200,477600,517400,557200,636800,716400,796000,875600,955200,1034800,1114400,1194000,1273600,1353200,1432800,1512400,1592000,1671600,1751200,1830800,1910400,1194000,1293500,1393000,1592000,1791000,1990000,2189000,2388000,2587000,2786000,2985000,3184000,3383000,3582000,3781000,3980000,4179000,4378000,4577000,4776000,
937,199200,398400,996000,239040,258960,278880,318720,358560,398400,438240,478080,517920,557760,597600,637440,677280,717120,756960,796800,836640,876480,916320,956160,478080,517920,557760,637440,717120,796800,876480,956160,1035840,1115520,1195200,1274880,1354560,1434240,1513920,1593600,1673280,1752960,1832640,1912320,1195200,1294800,1394400,1593600,1792800,1992000,2191200,2390400,2589600,2788800,2988000,3187200,3386400,3585600,3784800,3984000,4183200,4382400,4581600,4780800,
938,199400,398800,997000,239280,259220,279160,319040,358920,398800,438680,478560,518440,558320,598200,638080,677960,717840,757720,797600,837480,877360,917240,957120,478560,518440,558320,638080,717840,797600,877360,957120,1036880,1116640,1196400,1276160,1355920,1435680,1515440,1595200,1674960,1754720,1834480,1914240,1196400,1296100,1395800,1595200,1794600,1994000,2193400,2392800,2592200,2791600,2991000,3190400,3389800,3589200,3788600,3988000,4187400,4386800,4586200,4785600,
939,199600,399200,998000,239520,259480,279440,319360,359280,399200,439120,479040,518960,558880,598800,638720,678640,718560,758480,798400,838320,878240,918160,958080,479040,518960,558880,638720,718560,798400,878240,958080,1037920,1117760,1197600,1277440,1357280,1437120,1516960,1596800,1676640,1756480,1836320,1916160,1197600,1297400,1397200,1596800,1796400,1996000,2195600,2395200,2594800,2794400,2994000,3193600,3393200,3592800,3792400,3992000,4191600,4391200,4590800,4790400,
940,199800,399600,999000,239760,259740,279720,319680,359640,399600,439560,479520,519480,559440,599400,639360,679320,719280,759240,799200,839160,879120,919080,959040,479520,519480,559440,639360,719280,799200,879120,959040,1038960,1118880,1198800,1278720,1358640,1438560,1518480,1598400,1678320,1758240,1838160,1918080,1198800,1298700,1398600,1598400,1798200,1998000,2197800,2397600,2597400,2797200,2997000,3196800,3396600,3596400,3796200,3996000,4195800,4395600,4595400,4795200,
941,200000,400000,1000000,240000,260000,280000,320000,360000,400000,440000,480000,520000,560000,600000,640000,680000,720000,760000,800000,840000,880000,920000,960000,480000,520000,560000,640000,720000,800000,880000,960000,1040000,1120000,1200000,1280000,1360000,1440000,1520000,1600000,1680000,1760000,1840000,1920000,1200000,1300000,1400000,1600000,1800000,2000000,2200000,2400000,2600000,2800000,3000000,3200000,3400000,3600000,3800000,4000000,4200000,4400000,4600000,4800000,
942,200200,400400,1001000,240240,260260,280280,320320,360360,400400,440440,480480,520520,560560,600600,640640,680680,720720,760760,800800,840840,880880,920920,960960,480480,520520,560560,640640,720720,800800,880880,960960,1041040,1121120,1201200,1281280,1361360,1441440,1521520,1601600,1681680,1761760,1841840,1921920,1201200,1301300,1401400,1601600,1801800,2002000,2202200,2402400,2602600,2802800,3003000,3203200,3403400,3603600,3803800,4004000,4204200,4404400,4604600,4804800,
943,200400,400800,1002000,240480,260520,280560,320640,360720,400800,440880,480960,521040,561120,601200,641280,681360,721440,761520,801600,841680,881760,921840,961920,480960,521040,561120,641280,721440,801600,881760,961920,1042080,1122240,1202400,1282560,1362720,1442880,1523040,1603200,1683360,1763520,1843680,1923840,1202400,1302600,1402800,1603200,1803600,2004000,2204400,2404800,2605200,2805600,3006000,3206400,3406800,3607200,3807600,4008000,4208400,4408800,4609200,4809600,
944,200600,401200,1003000,240720,260780,280840,320960,361080,401200,441320,481440,521560,561680,601800,641920,682040,722160,762280,802400,842520,882640,922760,962880,481440,521560,561680,641920,722160,802400,882640,962880,1043120,1123360,1203600,1283840,1364080,1444320,1524560,1604800,1685040,1765280,1845520,1925760,1203600,1303900,1404200,1604800,1805400,2006000,2206600,2407200,2607800,2808400,3009000,3209600,3410200,3610800,3811400,4012000,4212600,4413200,4613800,4814400,
945,200800,401600,1004000,240960,261040,281120,321280,361440,401600,441760,481920,522080,562240,602400,642560,682720,722880,763040,803200,843360,883520,923680,963840,481920,522080,562240,642560,722880,803200,883520,963840,1044160,1124480,1204800,1285120,1365440,1445760,1526080,1606400,1686720,1767040,1847360,1927680,1204800,1305200,1405600,1606400,1807200,2008000,2208800,2409600,2610400,2811200,3012000,3212800,3413600,3614400,3815200,4016000,4216800,4417600,4618400,4819200,
946,201000,402000,1005000,241200,261300,281400,321600,361800,402000,442200,482400,522600,562800,603000,643200,683400,723600,763800,804000,844200,884400,924600,964800,482400,522600,562800,643200,723600,804000,884400,964800,1045200,1125600,1206000,1286400,1366800,1447200,1527600,1608000,1688400,1768800,1849200,1929600,1206000,1306500,1407000,1608000,1809000,2010000,2211000,2412000,2613000,2814000,3015000,3216000,3417000,3618000,3819000,4020000,4221000,4422000,4623000,4824000,
947,201200,402400,1006000,241440,261560,281680,321920,362160,402400,442640,482880,523120,563360,603600,643840,684080,724320,764560,804800,845040,885280,925520,965760,482880,523120,563360,643840,724320,804800,885280,965760,1046240,1126720,1207200,1287680,1368160,1448640,1529120,1609600,1690080,1770560,1851040,1931520,1207200,1307800,1408400,1609600,1810800,2012000,2213200,2414400,2615600,2816800,3018000,3219200,3420400,3621600,3822800,4024000,4225200,4426400,4627600,4828800,
948,201400,402800,1007000,241680,261820,281960,322240,362520,402800,443080,483360,523640,563920,604200,644480,684760,725040,765320,805600,845880,886160,926440,966720,483360,523640,563920,644480,725040,805600,886160,966720,1047280,1127840,1208400,1288960,1369520,1450080,1530640,1611200,1691760,1772320,1852880,1933440,1208400,1309100,1409800,1611200,1812600,2014000,2215400,2416800,2618200,2819600,3021000,3222400,3423800,3625200,3826600,4028000,4229400,4430800,4632200,4833600,
949,201600,403200,1008000,241920,262080,282240,322560,362880,403200,443520,483840,524160,564480,604800,645120,685440,725760,766080,806400,846720,887040,927360,967680,483840,524160,564480,645120,725760,806400,887040,967680,1048320,1128960,1209600,1290240,1370880,1451520,1532160,1612800,1693440,1774080,1854720,1935360,1209600,1310400,1411200,1612800,1814400,2016000,2217600,2419200,2620800,2822400,3024000,3225600,3427200,3628800,3830400,4032000,4233600,4435200,4636800,4838400,
950,201800,403600,1009000,242160,262340,282520,322880,363240,403600,443960,484320,524680,565040,605400,645760,686120,726480,766840,807200,847560,887920,928280,968640,484320,524680,565040,645760,726480,807200,887920,968640,1049360,1130080,1210800,1291520,1372240,1452960,1533680,1614400,1695120,1775840,1856560,1937280,1210800,1311700,1412600,1614400,1816200,2018000,2219800,2421600,2623400,2825200,3027000,3228800,3430600,3632400,3834200,4036000,4237800,4439600,4641400,4843200,
951,202000,404000,1010000,242400,262600,282800,323200,363600,404000,444400,484800,525200,565600,606000,646400,686800,727200,767600,808000,848400,888800,929200,969600,484800,525200,565600,646400,727200,808000,888800,969600,1050400,1131200,1212000,1292800,1373600,1454400,1535200,1616000,1696800,1777600,1858400,1939200,1212000,1313000,1414000,1616000,1818000,2020000,2222000,2424000,2626000,2828000,3030000,3232000,3434000,3636000,3838000,4040000,4242000,4444000,4646000,4848000,
952,202200,404400,1011000,242640,262860,283080,323520,363960,404400,444840,485280,525720,566160,606600,647040,687480,727920,768360,808800,849240,889680,930120,970560,485280,525720,566160,647040,727920,808800,889680,970560,1051440,1132320,1213200,1294080,1374960,1455840,1536720,1617600,1698480,1779360,1860240,1941120,1213200,1314300,1415400,1617600,1819800,2022000,2224200,2426400,2628600,2830800,3033000,3235200,3437400,3639600,3841800,4044000,4246200,4448400,4650600,4852800,
953,202400,404800,1012000,242880,263120,283360,323840,364320,404800,445280,485760,526240,566720,607200,647680,688160,728640,769120,809600,850080,890560,931040,971520,485760,526240,566720,647680,728640,809600,890560,971520,1052480,1133440,1214400,1295360,1376320,1457280,1538240,1619200,1700160,1781120,1862080,1943040,1214400,1315600,1416800,1619200,1821600,2024000,2226400,2428800,2631200,2833600,3036000,3238400,3440800,3643200,3845600,4048000,4250400,4452800,4655200,4857600,
954,202600,405200,1013000,243120,263380,283640,324160,364680,405200,445720,486240,526760,567280,607800,648320,688840,729360,769880,810400,850920,891440,931960,972480,486240,526760,567280,648320,729360,810400,891440,972480,1053520,1134560,1215600,1296640,1377680,1458720,1539760,1620800,1701840,1782880,1863920,1944960,1215600,1316900,1418200,1620800,1823400,2026000,2228600,2431200,2633800,2836400,3039000,3241600,3444200,3646800,3849400,4052000,4254600,4457200,4659800,4862400,
955,202800,405600,1014000,243360,263640,283920,324480,365040,405600,446160,486720,527280,567840,608400,648960,689520,730080,770640,811200,851760,892320,932880,973440,486720,527280,567840,648960,730080,811200,892320,973440,1054560,1135680,1216800,1297920,1379040,1460160,1541280,1622400,1703520,1784640,1865760,1946880,1216800,1318200,1419600,1622400,1825200,2028000,2230800,2433600,2636400,2839200,3042000,3244800,3447600,3650400,3853200,4056000,4258800,4461600,4664400,4867200,
956,203000,406000,1015000,243600,263900,284200,324800,365400,406000,446600,487200,527800,568400,609000,649600,690200,730800,771400,812000,852600,893200,933800,974400,487200,527800,568400,649600,730800,812000,893200,974400,1055600,1136800,1218000,1299200,1380400,1461600,1542800,1624000,1705200,1786400,1867600,1948800,1218000,1319500,1421000,1624000,1827000,2030000,2233000,2436000,2639000,2842000,3045000,3248000,3451000,3654000,3857000,4060000,4263000,4466000,4669000,4872000,
957,203200,406400,1016000,243840,264160,284480,325120,365760,406400,447040,487680,528320,568960,609600,650240,690880,731520,772160,812800,853440,894080,934720,975360,487680,528320,568960,650240,731520,812800,894080,975360,1056640,1137920,1219200,1300480,1381760,1463040,1544320,1625600,1706880,1788160,1869440,1950720,1219200,1320800,1422400,1625600,1828800,2032000,2235200,2438400,2641600,2844800,3048000,3251200,3454400,3657600,3860800,4064000,4267200,4470400,4673600,4876800,
958,203400,406800,1017000,244080,264420,284760,325440,366120,406800,447480,488160,528840,569520,610200,650880,691560,732240,772920,813600,854280,894960,935640,976320,488160,528840,569520,650880,732240,813600,894960,976320,1057680,1139040,1220400,1301760,1383120,1464480,1545840,1627200,1708560,1789920,1871280,1952640,1220400,1322100,1423800,1627200,1830600,2034000,2237400,2440800,2644200,2847600,3051000,3254400,3457800,3661200,3864600,4068000,4271400,4474800,4678200,4881600,
959,203600,407200,1018000,244320,264680,285040,325760,366480,407200,447920,488640,529360,570080,610800,651520,692240,732960,773680,814400,855120,895840,936560,977280,488640,529360,570080,651520,732960,814400,895840,977280,1058720,1140160,1221600,1303040,1384480,1465920,1547360,1628800,1710240,1791680,1873120,1954560,1221600,1323400,1425200,1628800,1832400,2036000,2239600,2443200,2646800,2850400,3054000,3257600,3461200,3664800,3868400,4072000,4275600,4479200,4682800,4886400,
960,203800,407600,1019000,244560,264940,285320,326080,366840,407600,448360,489120,529880,570640,611400,652160,692920,733680,774440,815200,855960,896720,937480,978240,489120,529880,570640,652160,733680,815200,896720,978240,1059760,1141280,1222800,1304320,1385840,1467360,1548880,1630400,1711920,1793440,1874960,1956480,1222800,1324700,1426600,1630400,1834200,2038000,2241800,2445600,2649400,2853200,3057000,3260800,3464600,3668400,3872200,4076000,4279800,4483600,4687400,4891200,
961,204000,408000,1020000,244800,265200,285600,326400,367200,408000,448800,489600,530400,571200,612000,652800,693600,734400,775200,816000,856800,897600,938400,979200,489600,530400,571200,652800,734400,816000,897600,979200,1060800,1142400,1224000,1305600,1387200,1468800,1550400,1632000,1713600,1795200,1876800,1958400,1224000,1326000,1428000,1632000,1836000,2040000,2244000,2448000,2652000,2856000,3060000,3264000,3468000,3672000,3876000,4080000,4284000,4488000,4692000,4896000,
962,204200,408400,1021000,245040,265460,285880,326720,367560,408400,449240,490080,530920,571760,612600,653440,694280,735120,775960,816800,857640,898480,939320,980160,490080,530920,571760,653440,735120,816800,898480,980160,1061840,1143520,1225200,1306880,1388560,1470240,1551920,1633600,1715280,1796960,1878640,1960320,1225200,1327300,1429400,1633600,1837800,2042000,2246200,2450400,2654600,2858800,3063000,3267200,3471400,3675600,3879800,4084000,4288200,4492400,4696600,4900800,
963,204400,408800,1022000,245280,265720,286160,327040,367920,408800,449680,490560,531440,572320,613200,654080,694960,735840,776720,817600,858480,899360,940240,981120,490560,531440,572320,654080,735840,817600,899360,981120,1062880,1144640,1226400,1308160,1389920,1471680,1553440,1635200,1716960,1798720,1880480,1962240,1226400,1328600,1430800,1635200,1839600,2044000,2248400,2452800,2657200,2861600,3066000,3270400,3474800,3679200,3883600,4088000,4292400,4496800,4701200,4905600,
964,204600,409200,1023000,245520,265980,286440,327360,368280,409200,450120,491040,531960,572880,613800,654720,695640,736560,777480,818400,859320,900240,941160,982080,491040,531960,572880,654720,736560,818400,900240,982080,1063920,1145760,1227600,1309440,1391280,1473120,1554960,1636800,1718640,1800480,1882320,1964160,1227600,1329900,1432200,1636800,1841400,2046000,2250600,2455200,2659800,2864400,3069000,3273600,3478200,3682800,3887400,4092000,4296600,4501200,4705800,4910400,
965,204800,409600,1024000,245760,266240,286720,327680,368640,409600,450560,491520,532480,573440,614400,655360,696320,737280,778240,819200,860160,901120,942080,983040,491520,532480,573440,655360,737280,819200,901120,983040,1064960,1146880,1228800,1310720,1392640,1474560,1556480,1638400,1720320,1802240,1884160,1966080,1228800,1331200,1433600,1638400,1843200,2048000,2252800,2457600,2662400,2867200,3072000,3276800,3481600,3686400,3891200,4096000,4300800,4505600,4710400,4915200,
966,205000,410000,1025000,246000,266500,287000,328000,369000,410000,451000,492000,533000,574000,615000,656000,697000,738000,779000,820000,861000,902000,943000,984000,492000,533000,574000,656000,738000,820000,902000,984000,1066000,1148000,1230000,1312000,1394000,1476000,1558000,1640000,1722000,1804000,1886000,1968000,1230000,1332500,1435000,1640000,1845000,2050000,2255000,2460000,2665000,2870000,3075000,3280000,3485000,3690000,3895000,4100000,4305000,4510000,4715000,4920000,
967,205200,410400,1026000,246240,266760,287280,328320,369360,410400,451440,492480,533520,574560,615600,656640,697680,738720,779760,820800,861840,902880,943920,984960,492480,533520,574560,656640,738720,820800,902880,984960,1067040,1149120,1231200,1313280,1395360,1477440,1559520,1641600,1723680,1805760,1887840,1969920,1231200,1333800,1436400,1641600,1846800,2052000,2257200,2462400,2667600,2872800,3078000,3283200,3488400,3693600,3898800,4104000,4309200,4514400,4719600,4924800,
