id,next,desc,starLevel,playerLevel,worldLevel,levelMax,skillSlot,newSkill,hpAward,atkAward,resistAward,defAward,spdAward,itemNum,NeedItemsFun-type-1,NeedItemsFun-star-1,NeedItemsFun-num-1,NeedItemsFun-type-2,NeedItemsFun-star-2,NeedItemsFun-num-2,NeedItemsFun-type-3,NeedItemsFun-star-3,NeedItemsFun-num-3,NeedItemsFun-type-4,NeedItemsFun-star-4,NeedItemsFun-num-4,NeedItemsFun-type-5,NeedItemsFun-star-5,NeedItemsFun-num-5,specialItem,specialItemNum,specialItem2,specialItemNum2,herostar,heroNum,
245194,245195,s==22|Thần·Trương Giác 9 sao,9,1,1,205,3,2451943,5000,4000,0,20,10,5000,24519,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
245195,245196,s==23|Thần·Trương Giác 10 sao,10,1,1,255,4,2451953,3000,2000,0,20,10,10000,24519,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
245196,245197,s==23|Thần·Trương Giác 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,24519,6,1,1,9,1,,,,,,,,,,,,,,,,
245197,245198,s==23|Thần·Trương Giác 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,24519,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
245198,245199,s==23|Thần·Trương Giác 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,24519,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
245199,,s==23|Thần·Trương Giác 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,24519,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
21515021,21515022,s==14|Tào Tháo 6 sao,6,1,1,145,5,215150222|215150232|215150242|215150252,5000,4000,0,20,10,0,21515,5,1,21402,5,1,2,5,3,,,,,,,,,,,,,
21515022,21515023,s==14|Tào Tháo 7 sao,7,1,1,165,1,215150223,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
21515023,21515024,s==14|Tào Tháo 8 sao,8,1,1,185,2,215150233,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
21515024,21515025,s==14|Tào Tháo 9 sao,9,1,1,205,3,215150243,5000,4000,0,20,10,5000,21515,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
21515025,21515026,s==15|Tào Tháo 10 sao,10,1,1,255,4,215150253,3000,2000,0,20,10,10000,21515,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
21515026,21515027,s==15|Tào Tháo 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,21515,6,1,1,9,1,,,,,,,,,,,,,,,,
21515027,21515028,s==15|Tào Tháo 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,21515,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
21515028,21515029,s==15|Tào Tháo 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,21515,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
21515029,,s==15|Tào Tháo 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,21515,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
265031,265032,s==19|Hồn Tiểu Kiều 6 sao,6,1,1,145,5,2650322|2650332|2650342|2650352,5000,4000,0,20,10,0,26503,5,1,3,5,4,,,,,,,,,,,,,,,,
265032,265033,s==19|Hồn Tiểu Kiều 7 sao,7,1,1,165,1,2650323,5000,4000,0,20,10,1000,3,5,4,,,,,,,,,,,,,,,,,,,
265033,265034,s==19|Hồn Tiểu Kiều 8 sao,8,1,1,185,2,2650333,5000,4000,0,20,10,2000,3,5,3,3,6,1,,,,,,,,,,,,,,,,
265034,265035,s==19|Hồn Tiểu Kiều 9 sao,9,1,1,205,3,2650343,5000,4000,0,20,10,5000,26503,5,1,3,5,2,3,6,1,,,,,,,,,,,,,
265035,265036,s==20|Hồn Tiểu Kiều 10 sao,10,1,1,255,4,2650353,3000,2000,0,20,10,10000,26503,5,2,3,6,1,1,9,1,,,,,,,,,,,,,
265036,265037,s==20|Hồn Tiểu Kiều 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,26503,6,1,1,9,1,,,,,,,,,,,,,,,,
265037,265038,s==20|Hồn Tiểu Kiều 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,26503,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
265038,265039,s==20|Hồn Tiểu Kiều 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,26503,6,1,3,9,1,1,10,1,,,,,,,1048,40,,,,,
265039,,s==20|Hồn Tiểu Kiều 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,26503,9,1,3,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
23511021,23511022,s==15|Tôn Quyền 6 sao,6,1,1,145,5,235110222|235110232|235110242|235110252,5000,4000,0,20,10,0,23511,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
23511022,23511023,s==15|Tôn Quyền 7 sao,7,1,1,165,1,235110223,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
23511023,23511024,s==15|Tôn Quyền 8 sao,8,1,1,185,2,235110233,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
23511024,23511025,s==15|Tôn Quyền 9 sao,9,1,1,205,3,235110243,5000,4000,0,20,10,5000,23511,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
23511025,23511026,s==16|Tôn Quyền 10 sao,10,1,1,255,4,235110253,3000,2000,0,20,10,10000,23511,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
23511026,23511027,s==16|Tôn Quyền 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23511,6,1,1,9,1,,,,,,,,,,,,,,,,
23511027,23511028,s==16|Tôn Quyền 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23511,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
23511028,23511029,s==16|Tôn Quyền 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23511,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
23511029,,s==16|Tôn Quyền 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23511,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
23510031,23510032,s==12|Chu Du 6 sao,6,1,1,145,5,235100322|235100332|235100342|235100352,5000,4000,0,20,10,0,23510,5,1,23403,5,1,2,5,3,,,,,,,,,,,,,
23510032,23510033,s==12|Chu Du 7 sao,7,1,1,165,1,235100323,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
23510033,23510034,s==12|Chu Du 8 sao,8,1,1,185,2,235100333,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
23510034,23510035,s==12|Chu Du 9 sao,9,1,1,205,3,235100343,5000,4000,0,20,10,5000,23510,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
23510035,23510036,s==13|Chu Du 10 sao,10,1,1,255,4,235100353,3000,2000,0,20,10,10000,23510,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
23510036,23510037,s==13|Chu Du 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23510,6,1,1,9,1,,,,,,,,,,,,,,,,
23510037,23510038,s==13|Chu Du 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23510,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
23510038,23510039,s==13|Chu Du 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23510,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
23510039,,s==13|Chu Du 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23510,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
23503021,23503022,s==15|Tiểu Kiều 6 sao,6,1,1,145,5,235030222|235030232|235030242|235030252,5000,4000,0,20,10,0,23503,5,1,23402,5,1,2,5,3,,,,,,,,,,,,,
23503022,23503023,s==15|Tiểu Kiều 7 sao,7,1,1,165,1,235030223,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
23503023,23503024,s==15|Tiểu Kiều 8 sao,8,1,1,185,2,235030233,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
23503024,23503025,s==15|Tiểu Kiều 9 sao,9,1,1,205,3,235030243,5000,4000,0,20,10,5000,23503,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
23503025,23503026,s==16|Tiểu Kiều 10 sao,10,1,1,255,4,235030253,3000,2000,0,20,10,10000,23503,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
23503026,23503027,s==16|Tiểu Kiều 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23503,6,1,1,9,1,,,,,,,,,,,,,,,,
23503027,23503028,s==16|Tiểu Kiều 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23503,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
23503028,23503029,s==16|Tiểu Kiều 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23503,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
23503029,,s==16|Tiểu Kiều 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23503,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
25515031,25515032,s==18|Ma·Triệu Vân 6 sao,6,1,1,145,5,255150322|255150332|255150342|255150352,5000,4000,0,20,10,0,25515,5,1,25403,5,1,2,5,3,,,,,,,,,,,,,
25515032,25515033,s==18|Ma·Triệu Vân 7 sao,7,1,1,165,1,255150323,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
25515033,25515034,s==18|Ma·Triệu Vân 8 sao,8,1,1,185,2,255150333,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
25515034,25515035,s==18|Ma·Triệu Vân 9 sao,9,1,1,205,3,255150343,5000,4000,0,20,10,5000,25515,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
25515035,25515036,s==19|Ma·Triệu Vân 10 sao,10,1,1,255,4,255150353,3000,2000,0,20,10,10000,25515,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
25515036,25515037,s==19|Ma·Triệu Vân 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,25515,6,1,1,9,1,,,,,,,,,,,,,,,,
25515037,25515038,s==19|Ma·Triệu Vân 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,25515,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
25515038,25515039,s==19|Ma·Triệu Vân 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,25515,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
25515039,,s==19|Ma·Triệu Vân 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,25515,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
22512021,22512022,s==12|Lưu Bị 6 sao,6,1,1,145,5,225120222|225120232|225120242|225120252,5000,4000,0,20,10,0,22512,5,1,22403,5,1,2,5,3,,,,,,,,,,,,,
22512022,22512023,s==12|Lưu Bị 7 sao,7,1,1,165,1,225120223,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
22512023,22512024,s==12|Lưu Bị 8 sao,8,1,1,185,2,225120233,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
22512024,22512025,s==12|Lưu Bị 9 sao,9,1,1,205,3,225120243,5000,4000,0,20,10,5000,22512,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
22512025,22512026,s==13|Lưu Bị 10 sao,10,1,1,255,4,225120253,3000,2000,0,20,10,10000,22512,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
22512026,22512027,s==13|Lưu Bị 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,22512,6,1,1,9,1,,,,,,,,,,,,,,,,
22512027,22512028,s==13|Lưu Bị 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,22512,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
22512028,22512029,s==13|Lưu Bị 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,22512,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
22512029,,s==13|Lưu Bị 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,22512,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
265041,265042,s==21|Hồn Trương Liêu 6 sao,6,1,1,145,5,2650422|2650432|2650442|2650452,5000,4000,0,20,10,0,26504,5,1,3,5,4,,,,,,,,,,,,,,,,
265042,265043,s==21|Hồn Trương Liêu 7 sao,7,1,1,165,1,2650423,5000,4000,0,20,10,1000,3,5,4,,,,,,,,,,,,,,,,,,,
265043,265044,s==21|Hồn Trương Liêu 8 sao,8,1,1,185,2,2650433,5000,4000,0,20,10,2000,3,5,3,3,6,1,,,,,,,,,,,,,,,,
265044,265045,s==21|Hồn Trương Liêu 9 sao,9,1,1,205,3,2650443,5000,4000,0,20,10,5000,26504,5,1,3,5,2,3,6,1,,,,,,,,,,,,,
265045,265046,s==22|Hồn Trương Liêu 10 sao,10,1,1,255,4,2650453,3000,2000,0,20,10,10000,26504,5,2,3,6,1,1,9,1,,,,,,,,,,,,,
265046,265047,s==22|Hồn Trương Liêu 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,26504,6,1,1,9,1,,,,,,,,,,,,,,,,
265047,265048,s==22|Hồn Trương Liêu 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,26504,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
265048,265049,s==22|Hồn Trương Liêu 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,26504,6,1,3,9,1,1,10,1,,,,,,,1048,40,,,,,
265049,,s==22|Hồn Trương Liêu 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,26504,9,1,3,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
26502011,26502012,s==19|Hồn·Triệu Vân 6 sao,6,1,1,145,5,26502022|26502032|26502042|26502052,5000,4000,0,20,10,0,26502,5,1,3,5,4,,,,,,,,,,,,,,,,
26502012,26502013,s==19|Hồn·Triệu Vân 7 sao,7,1,1,165,1,26502023,5000,4000,0,20,10,1000,3,5,4,,,,,,,,,,,,,,,,,,,
26502013,26502014,s==19|Hồn·Triệu Vân 8 sao,8,1,1,185,2,26502033,5000,4000,0,20,10,2000,3,5,3,3,6,1,,,,,,,,,,,,,,,,
26502014,26502015,s==19|Hồn·Triệu Vân 9 sao,9,1,1,205,3,26502043,5000,4000,0,20,10,5000,26502,5,1,3,5,2,3,6,1,,,,,,,,,,,,,
26502015,26502016,s==20|Hồn·Triệu Vân 10 sao,10,1,1,255,4,26502053,3000,2000,0,20,10,10000,26502,5,2,3,6,1,1,9,1,,,,,,,,,,,,,
26502016,26502017,s==20|Hồn·Triệu Vân 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,26502,6,1,1,9,1,,,,,,,,,,,,,,,,
26502017,26502018,s==20|Hồn·Triệu Vân 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,26502,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
26502018,26502019,s==20|Hồn·Triệu Vân 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,26502,6,1,3,9,1,1,10,1,,,,,,,1048,40,,,,,
26502019,,s==20|Hồn·Triệu Vân 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,26502,9,1,3,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
265020111,265020112,s==19|Hồn·Triệu Vân 6 sao,6,1,1,145,5,265020122|265020132|265020142|265020152,5000,4000,0,20,10,0,26502,5,1,3,5,4,,,,,,,,,,,,,,,,
265020112,265020113,s==19|Hồn·Triệu Vân 7 sao,7,1,1,165,1,265020123,5000,4000,0,20,10,1000,3,5,4,,,,,,,,,,,,,,,,,,,
265020113,265020114,s==19|Hồn·Triệu Vân 8 sao,8,1,1,185,2,265020133,5000,4000,0,20,10,2000,3,5,3,3,6,1,,,,,,,,,,,,,,,,
265020114,265020115,s==19|Hồn·Triệu Vân 9 sao,9,1,1,205,3,265020143,5000,4000,0,20,10,5000,26502,5,1,3,5,2,3,6,1,,,,,,,,,,,,,
265020115,265020116,s==20|Hồn·Triệu Vân 10 sao,10,1,1,255,4,265020153,3000,2000,0,20,10,10000,26502,5,2,3,6,1,1,9,1,,,,,,,,,,,,,
265020116,265020117,s==20|Hồn·Triệu Vân 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,26502,6,1,1,9,1,,,,,,,,,,,,,,,,
265020117,265020118,s==20|Hồn·Triệu Vân 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,26502,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
265020118,265020119,s==20|Hồn·Triệu Vân 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,26502,6,1,3,9,1,1,10,1,,,,,,,1048,40,,,,,
265020119,,s==20|Hồn·Triệu Vân 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,26502,9,1,3,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
26503011,26503012,s==19|Hồn Tiểu Kiều 6 sao,6,1,1,145,5,26503022|26503032|26503042|26503052,5000,4000,0,20,10,0,26503,5,1,3,5,4,,,,,,,,,,,,,,,,
26503012,26503013,s==19|Hồn Tiểu Kiều 7 sao,7,1,1,165,1,26503023,5000,4000,0,20,10,1000,3,5,4,,,,,,,,,,,,,,,,,,,
26503013,26503014,s==19|Hồn Tiểu Kiều 8 sao,8,1,1,185,2,26503033,5000,4000,0,20,10,2000,3,5,3,3,6,1,,,,,,,,,,,,,,,,
26503014,26503015,s==19|Hồn Tiểu Kiều 9 sao,9,1,1,205,3,26503043,5000,4000,0,20,10,5000,26503,5,1,3,5,2,3,6,1,,,,,,,,,,,,,
26503015,26503016,s==20|Hồn Tiểu Kiều 10 sao,10,1,1,255,4,26503053,3000,2000,0,20,10,10000,26503,5,2,3,6,1,1,9,1,,,,,,,,,,,,,
26503016,26503017,s==20|Hồn Tiểu Kiều 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,26503,6,1,1,9,1,,,,,,,,,,,,,,,,
26503017,26503018,s==20|Hồn Tiểu Kiều 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,26503,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
26503018,26503019,s==20|Hồn Tiểu Kiều 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,26503,6,1,3,9,1,1,10,1,,,,,,,1048,40,,,,,
26503019,,s==20|Hồn Tiểu Kiều 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,26503,9,1,3,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
265030111,265030112,s==19|Hồn Tiểu Kiều 6 sao,6,1,1,145,5,265030122|265030132|265030142|265030152,5000,4000,0,20,10,0,26503,5,1,3,5,4,,,,,,,,,,,,,,,,
265030112,265030113,s==19|Hồn Tiểu Kiều 7 sao,7,1,1,165,1,265030123,5000,4000,0,20,10,1000,3,5,4,,,,,,,,,,,,,,,,,,,
265030113,265030114,s==19|Hồn Tiểu Kiều 8 sao,8,1,1,185,2,265030133,5000,4000,0,20,10,2000,3,5,3,3,6,1,,,,,,,,,,,,,,,,
265030114,265030115,s==19|Hồn Tiểu Kiều 9 sao,9,1,1,205,3,265030143,5000,4000,0,20,10,5000,26503,5,1,3,5,2,3,6,1,,,,,,,,,,,,,
265030115,265030116,s==20|Hồn Tiểu Kiều 10 sao,10,1,1,255,4,265030153,3000,2000,0,20,10,10000,26503,5,2,3,6,1,1,9,1,,,,,,,,,,,,,
265030116,265030117,s==20|Hồn Tiểu Kiều 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,26503,6,1,1,9,1,,,,,,,,,,,,,,,,
265030117,265030118,s==20|Hồn Tiểu Kiều 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,26503,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
265030118,265030119,s==20|Hồn Tiểu Kiều 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,26503,6,1,3,9,1,1,10,1,,,,,,,1048,40,,,,,
265030119,,s==20|Hồn Tiểu Kiều 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,26503,9,1,3,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
265051,265052,s==16|Hồn Chu Du 6 sao,6,1,1,145,5,2650522|2650532|2650542|2650552,5000,4000,0,20,10,0,26505,5,1,3,5,4,,,,,,,,,,,,,,,,
265052,265053,s==16|Hồn Chu Du 7 sao,7,1,1,165,1,2650523,5000,4000,0,20,10,1000,3,5,4,,,,,,,,,,,,,,,,,,,
265053,265054,s==16|Hồn Chu Du 8 sao,8,1,1,185,2,2650533,5000,4000,0,20,10,2000,3,5,3,3,6,1,,,,,,,,,,,,,,,,
265054,265055,s==16|Hồn Chu Du 9 sao,9,1,1,205,3,2650543,5000,4000,0,20,10,5000,26505,5,1,3,5,2,3,6,1,,,,,,,,,,,,,
265055,265056,s==17|Hồn Chu Du 10 sao,10,1,1,255,4,2650553,3000,2000,0,20,10,10000,26505,5,2,3,6,1,1,9,1,,,,,,,,,,,,,
265056,265057,s==17|Hồn Chu Du 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,26505,6,1,1,9,1,,,,,,,,,,,,,,,,
265057,265058,s==17|Hồn Chu Du 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,26505,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
265058,265059,s==17|Hồn Chu Du 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,26505,6,1,3,9,1,1,10,1,,,,,,,1048,40,,,,,
265059,,s==17|Hồn Chu Du 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,26505,9,1,3,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
26505011,26505012,s==16|Hồn·Chu Du 6 sao,6,1,1,145,5,26505022|26505032|26505042|26505052,5000,4000,0,20,10,0,26505,5,1,3,5,4,,,,,,,,,,,,,,,,
26505012,26505013,s==16|Hồn·Chu Du 7 sao,7,1,1,165,1,26505023,5000,4000,0,20,10,1000,3,5,4,,,,,,,,,,,,,,,,,,,
26505013,26505014,s==16|Hồn·Chu Du 8 sao,8,1,1,185,2,26505033,5000,4000,0,20,10,2000,3,5,3,3,6,1,,,,,,,,,,,,,,,,
26505014,26505015,s==16|Hồn·Chu Du 9 sao,9,1,1,205,3,26505043,5000,4000,0,20,10,5000,26505,5,1,3,5,2,3,6,1,,,,,,,,,,,,,
26505015,26505016,s==17|Hồn·Chu Du 10 sao,10,1,1,255,4,26505053,3000,2000,0,20,10,10000,26505,5,2,3,6,1,1,9,1,,,,,,,,,,,,,
26505016,26505017,s==17|Hồn·Chu Du 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,26505,6,1,1,9,1,,,,,,,,,,,,,,,,
26505017,26505018,s==17|Hồn·Chu Du 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,26505,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
26505018,26505019,s==17|Hồn·Chu Du 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,26505,6,1,3,9,1,1,10,1,,,,,,,1048,40,,,,,
26505019,,s==17|Hồn·Chu Du 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,26505,9,1,3,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
265050111,265050112,s==16|Hồn·Chu Du 6 sao,6,1,1,145,5,265050122|265050132|265050142|265050152,5000,4000,0,20,10,0,26505,5,1,3,5,4,,,,,,,,,,,,,,,,
265050112,265050113,s==16|Hồn·Chu Du 7 sao,7,1,1,165,1,265050123,5000,4000,0,20,10,1000,3,5,4,,,,,,,,,,,,,,,,,,,
265050113,265050114,s==16|Hồn·Chu Du 8 sao,8,1,1,185,2,265050133,5000,4000,0,20,10,2000,3,5,3,3,6,1,,,,,,,,,,,,,,,,
265050114,265050115,s==16|Hồn·Chu Du 9 sao,9,1,1,205,3,265050143,5000,4000,0,20,10,5000,26505,5,1,3,5,2,3,6,1,,,,,,,,,,,,,
265050115,265050116,s==17|Hồn·Chu Du 10 sao,10,1,1,255,4,265050153,3000,2000,0,20,10,10000,26505,5,2,3,6,1,1,9,1,,,,,,,,,,,,,
265050116,265050117,s==17|Hồn·Chu Du 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,26505,6,1,1,9,1,,,,,,,,,,,,,,,,
265050117,265050118,s==17|Hồn·Chu Du 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,26505,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
265050118,265050119,s==17|Hồn·Chu Du 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,26505,6,1,3,9,1,1,10,1,,,,,,,1048,40,,,,,
265050119,,s==17|Hồn·Chu Du 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,26505,9,1,3,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
26504011,26504012,s==21|Hồn Trương Liêu 6 sao,6,1,1,145,5,26504022|26504032|26504042|26504052,5000,4000,0,20,10,0,26504,5,1,3,5,4,,,,,,,,,,,,,,,,
26504012,26504013,s==21|Hồn Trương Liêu 7 sao,7,1,1,165,1,26504023,5000,4000,0,20,10,1000,3,5,4,,,,,,,,,,,,,,,,,,,
26504013,26504014,s==21|Hồn Trương Liêu 8 sao,8,1,1,185,2,26504033,5000,4000,0,20,10,2000,3,5,3,3,6,1,,,,,,,,,,,,,,,,
26504014,26504015,s==21|Hồn Trương Liêu 9 sao,9,1,1,205,3,26504043,5000,4000,0,20,10,5000,26504,5,1,3,5,2,3,6,1,,,,,,,,,,,,,
26504015,26504016,s==22|Hồn Trương Liêu 10 sao,10,1,1,255,4,26504053,3000,2000,0,20,10,10000,26504,5,2,3,6,1,1,9,1,,,,,,,,,,,,,
26504016,26504017,s==22|Hồn Trương Liêu 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,26504,6,1,1,9,1,,,,,,,,,,,,,,,,
26504017,26504018,s==22|Hồn Trương Liêu 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,26504,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
26504018,26504019,s==22|Hồn Trương Liêu 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,26504,6,1,3,9,1,1,10,1,,,,,,,1048,40,,,,,
26504019,,s==22|Hồn Trương Liêu 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,26504,9,1,3,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
265040311,265040312,s==21|Hồn Trương Liêu 6 sao,6,1,1,145,5,265040322|265040332|265040342|265040352,5000,4000,0,20,10,0,26504,5,1,3,5,4,,,,,,,,,,,,,,,,
265040312,265040313,s==21|Hồn Trương Liêu 7 sao,7,1,1,165,1,265040323,5000,4000,0,20,10,1000,3,5,4,,,,,,,,,,,,,,,,,,,
265040313,265040314,s==21|Hồn Trương Liêu 8 sao,8,1,1,185,2,265040333,5000,4000,0,20,10,2000,3,5,3,3,6,1,,,,,,,,,,,,,,,,
265040314,265040315,s==21|Hồn Trương Liêu 9 sao,9,1,1,205,3,265040343,5000,4000,0,20,10,5000,26504,5,1,3,5,2,3,6,1,,,,,,,,,,,,,
265040315,265040316,s==22|Hồn Trương Liêu 10 sao,10,1,1,255,4,265040353,3000,2000,0,20,10,10000,26504,5,2,3,6,1,1,9,1,,,,,,,,,,,,,
265040316,265040317,s==22|Hồn Trương Liêu 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,26504,6,1,1,9,1,,,,,,,,,,,,,,,,
