id,name,isPassive,isPre,parentSkillSlot,parentEffectIndex,checkDead,tipsType,sub,eventRate,onTriggerScene,eventType,triggerTimeType,triggerTime,coolDown,targetType,selectType,selectNum,selectParam,hit,crit,control,rateType,rate,rateParam,conditionType,condition-condition-1,condition-conditionValue-1,condition-conditionParam-1,condition-condition-2,condition-conditionValue-2,condition-conditionParam-2,func,funcParamStr,funcTimes,entityEffectIdArr%1,entityEffectIdArr%2,entityEffectIdArr%3,entityEffectIdArr%4,entityEffectIdArr%5,entityEffectIdArr%6,entityEffectIdArr%7,entityEffectIdArr%8,entityEffectIdArr%9,entityEffectIdArr%10,exEffectId,spEffectTarget,calc,property,propertyValue,calc_lv,property_lv,propertyValue_lv,desc,fetterType,fetterId,nation,isForce,needDressId,fieldSkill,fieldSkillTarget,
9314251,s==45|Gây 159% sát thương vật lý lên một tướng địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,1,s==15|damageRate:5300,3,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9314261,s==45|Gây 165% sát thương vật lý lên một tướng địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,1,s==15|damageRate:5500,3,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9314271,s==45|Gây 171% sát thương vật lý lên một tướng địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,1,s==15|damageRate:5700,3,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9314281,s==45|Gây 177% sát thương vật lý lên một tướng địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,1,s==15|damageRate:5900,3,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9314291,s==45|Gây 183% sát thương vật lý lên một tướng địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,1,s==15|damageRate:6100,3,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9314413,s==17|Triệu hồi kỹ năng,1,,,,1,,,,,s==3|5:3,,,15,1,11,,,,,,,10000,,,,,,,,,12,s==16|skillId:92350641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9314423,s==17|Triệu hồi kỹ năng,1,,,,1,,,,,s==3|5:3,,,15,1,11,,,,,,,10000,,,,,,,,,12,s==16|skillId:92350642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9314433,s==17|Triệu hồi kỹ năng,1,,,,1,,,,,s==3|5:3,,,15,1,11,,,,,,,10000,,,,,,,,,12,s==16|skillId:92350643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9314443,s==17|Triệu hồi kỹ năng,1,,,,1,,,,,s==3|5:3,,,15,1,11,,,,,,,10000,,,,,,,,,12,s==16|skillId:92350644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9314453,s==17|Triệu hồi kỹ năng,1,,,,1,,,,,s==3|5:3,,,15,1,11,,,,,,,10000,,,,,,,,,12,s==16|skillId:92350645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9314463,s==17|Triệu hồi kỹ năng,1,,,,1,,,,,s==3|5:3,,,15,1,11,,,,,,,10000,,,,,,,,,12,s==16|skillId:92350646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9314473,s==17|Triệu hồi kỹ năng,1,,,,1,,,,,s==3|5:3,,,15,1,11,,,,,,,10000,,,,,,,,,12,s==16|skillId:92350647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9314483,s==17|Triệu hồi kỹ năng,1,,,,1,,,,,s==3|5:3,,,15,1,11,,,,,,,10000,,,,,,,,,12,s==16|skillId:92350648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9314493,s==17|Triệu hồi kỹ năng,1,,,,1,,,,,s==3|5:3,,,15,1,11,,,,,,,10000,,,,,,,,,12,s==16|skillId:92350649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9314611,s==45|Gây 125% sát thương vật lý lên một tướng địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,1,s==15|damageRate:4167,3,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9314621,s==45|Gây 148% sát thương vật lý lên một tướng địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,1,s==15|damageRate:4934,3,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9314631,s==45|Gây 175% sát thương vật lý lên một tướng địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,1,s==15|damageRate:5834,3,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9314641,s==48|Gây 181% vật lý sát thương lên một võ tướng địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,1,s==15|damageRate:6034,3,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9314651,s==45|Gây sát thương vật lý 187% lên một tướng địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,1,s==15|damageRate:6234,3,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9314661,s==45|Gây sát thương vật lý 193% lên một tướng địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,1,s==15|damageRate:6434,3,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9314671,s==45|Gây sát thương vật lý 199% lên một tướng địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,1,s==15|damageRate:6634,3,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9314681,s==45|Gây sát thương vật lý 205% lên một tướng địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,1,s==15|damageRate:6834,3,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9314691,s==45|Gây sát thương vật lý 211% lên một tướng địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,1,s==15|damageRate:7034,3,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315211,s==52|Gây 89% sát thương vật lý lên tướng tiền trung hàng。,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,1,s==15|damageRate:2225,4,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315221,s==53|Gây 106% sát thương vật lý lên tướng tiền trung hàng。,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,1,s==15|damageRate:3534,4,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315231,s==55|Gây 129% sát thương vật lý lên tướng hàng trước và giữa,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,1,s==15|damageRate:3225,4,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315241,s==55|Gây 134% sát thương vật lý lên tướng hàng trước và giữa,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,1,s==15|damageRate:3350,4,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315251,s==55|Gây 139% sát thương vật lý lên tướng hàng trước và giữa,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,1,s==15|damageRate:3475,4,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315261,s==55|Gây 144% sát thương vật lý lên tướng hàng trước và giữa,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,1,s==15|damageRate:3600,4,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315271,s==55|Gây 149% sát thương vật lý lên tướng hàng trước và giữa,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,1,s==15|damageRate:3725,4,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315281,s==55|Gây 154% sát thương vật lý lên tướng hàng trước và giữa,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,1,s==15|damageRate:3850,4,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315291,s==55|Gây 159% sát thương vật lý lên tướng hàng trước và giữa,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,1,s==15|damageRate:3975,4,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315411,s==118|Tấn công 2 đòn liên tiếp vào tướng địch đơn lẻ có sinh mệnh thấp nhất hàng trước， tổng cộng gây 248% sát thương vật lý,,,,,,,,,,,,,,2,41,1,s==2|99,1,1,,,,,,,,,,,,1,s==16|damageRate:12400,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315421,s==118|Tấn công 2 đòn liên tiếp vào tướng địch đơn lẻ có sinh mệnh thấp nhất hàng trước， tổng cộng gây 297% sát thương vật lý,,,,,,,,,,,,,,2,41,1,s==2|99,1,1,,,,,,,,,,,,1,s==16|damageRate:14850,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315431,s==121|Phát động 2 chiêu liên kích lên tướng địch đơn lẻ có sinh mệnh thấp nhất hàng trước， tổng cộng gây 375% sát thương vật lý,,,,,,,,,,,,,,2,41,1,s==2|99,1,1,,,,,,,,,,,,1,s==16|damageRate:18750,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315441,s==121|Phát động 2 chiêu liên kích lên tướng địch đơn lẻ có sinh mệnh thấp nhất hàng trước， tổng cộng gây 390% sát thương vật lý,,,,,,,,,,,,,,2,41,1,s==2|99,1,1,,,,,,,,,,,,1,s==16|damageRate:19500,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315451,s==121|Phát động 2 chiêu liên kích lên tướng địch đơn lẻ có sinh mệnh thấp nhất hàng trước， tổng cộng gây 405% sát thương vật lý,,,,,,,,,,,,,,2,41,1,s==2|99,1,1,,,,,,,,,,,,1,s==16|damageRate:20250,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315461,s==121|Phát động 2 chiêu liên kích lên tướng địch đơn lẻ có sinh mệnh thấp nhất hàng trước， tổng cộng gây 420% sát thương vật lý,,,,,,,,,,,,,,2,41,1,s==2|99,1,1,,,,,,,,,,,,1,s==16|damageRate:21000,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315471,s==121|Phát động 2 chiêu liên kích lên tướng địch đơn lẻ có sinh mệnh thấp nhất hàng trước， tổng cộng gây 435% sát thương vật lý,,,,,,,,,,,,,,2,41,1,s==2|99,1,1,,,,,,,,,,,,1,s==16|damageRate:21750,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315481,s==121|Phát động 2 chiêu liên kích lên tướng địch đơn lẻ có sinh mệnh thấp nhất hàng trước， tổng cộng gây 450% sát thương vật lý,,,,,,,,,,,,,,2,41,1,s==2|99,1,1,,,,,,,,,,,,1,s==16|damageRate:22500,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9315491,s==121|Phát động 2 chiêu liên kích lên tướng địch đơn lẻ có sinh mệnh thấp nhất hàng trước， tổng cộng gây 465% sát thương vật lý,,,,,,,,,,,,,,2,41,1,s==2|99,1,1,,,,,,,,,,,,1,s==16|damageRate:23250,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9316211,s==89|Ngay lập tức gây 87% pháp thuật sát thương lên 3 tướng địch (ưu tiên tấn công hàng trước),,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:4350,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9316221,s==90|Ngay lập tức gây 104% pháp thuật sát thương lên 3 tướng địch (ưu tiên tấn công hàng trước),,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:5200,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9316231,s==90|Ngay lập tức gây 124% pháp thuật sát thương lên 3 tướng địch (ưu tiên tấn công hàng trước),,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:6200,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9316241,s==90|Ngay lập tức gây 129% pháp thuật sát thương lên 3 tướng địch (ưu tiên tấn công hàng trước),,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:6450,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9316251,s==90|Ngay lập tức gây 134% pháp thuật sát thương lên 3 tướng địch (ưu tiên tấn công hàng trước),,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:6700,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9316261,s==90|Ngay lập tức gây 139% pháp thuật sát thương lên 3 tướng địch (ưu tiên tấn công hàng trước),,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:6950,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9316271,s==90|Ngay lập tức gây 144% pháp thuật sát thương lên 3 tướng địch (ưu tiên tấn công hàng trước),,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:7200,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9316281,s==90|Ngay lập tức gây 149% pháp thuật sát thương lên 3 tướng địch (ưu tiên tấn công hàng trước),,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:7450,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9316291,s==90|Ngay lập tức gây 154% pháp thuật sát thương lên 3 tướng địch (ưu tiên tấn công hàng trước),,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==15|damageRate:7700,2,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9316411,s==111|Cho toàn thể tướng sĩ bên ta thêm 1 cái 【Thánh Viêm Hộ Thủ】， phản chấn thương tổn nhận vào 10%， kéo dài 2 lượt.,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,3,s==14|buffId1:316411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316421,s==111|Cho toàn thể tướng sĩ bên ta thêm 1 cái 【Thánh Viêm Hộ Thủ】， phản chấn thương tổn nhận vào 15%， kéo dài 2 lượt.,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,3,s==14|buffId1:316421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316431,s==111|Cho toàn thể tướng sĩ bên ta thêm 1 cái 【Thánh Viêm Hộ Thủ】， phản chấn thương tổn nhận vào 20%， kéo dài 3 lượt.,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,3,s==14|buffId1:316431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316441,s==113|Cho toàn thể tướng sĩ bên ta thêm 1 cái 【Thánh Viêm Hộ Thủ】， phản chấn thương tổn nhận vào 20.5%， kéo dài 3 lượt.,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,3,s==14|buffId1:316441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316451,s==111|Cho toàn thể tướng sĩ bên ta thêm 1 cái 【Thánh Viêm Hộ Thủ】， phản chấn thương tổn nhận vào 21%， kéo dài 3 lượt.,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,3,s==14|buffId1:316451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316461,s==113|Cho toàn thể tướng sĩ bên ta thêm 1 cái 【Thánh Viêm Hộ Thủ】， phản chấn thương tổn nhận vào 21.5%， kéo dài 3 lượt.,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,3,s==14|buffId1:316461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316471,s==111|Cho toàn thể tướng sĩ bên ta thêm 1 cái 【Thánh Viêm Hộ Thủ】， phản chấn thương tổn nhận vào 22%， kéo dài 3 lượt.,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,3,s==14|buffId1:316471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316481,s==113|Cho toàn thể tướng sĩ bên ta thêm 1 cái 【Thánh Viêm Hộ Thủ】， phản chấn thương tổn nhận vào 22.5%， kéo dài 3 lượt.,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,3,s==14|buffId1:316481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316491,s==111|Cho toàn thể tướng sĩ bên ta thêm 1 cái 【Thánh Viêm Hộ Thủ】， phản chấn thương tổn nhận vào 23%， kéo dài 3 lượt.,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,3,s==14|buffId1:316491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9318211,s==56|Gây 126% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:12600,1,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9318221,s==56|Gây 151% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:15100,1,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9318231,s==56|Gây 180% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:18000,1,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9318241,s==56|Gây 188% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:18800,1,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9318251,s==56|Gây 196% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:19600,1,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9318261,s==56|Gây 204% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:20400,1,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9318271,s==56|Gây 212% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:21200,1,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9318281,s==56|Gây 220% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:22000,1,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9318291,s==56|Gây 228% sát thương pháp thuật lên tướng địch hàng trước,,,,,,,,,,,,,,2,6,,,1,1,,,,,,,,,,,,2,s==16|damageRate:22800,1,215081,,,,,,,,,,,,,,,,,,,,,,,,,,
9318411,s==87|Gây 140% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==16|damageRate:14000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9318421,s==87|Gây 148% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==16|damageRate:14800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9318431,s==87|Gây 156% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==16|damageRate:15600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9318441,s==87|Gây 162% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==16|damageRate:16200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9318451,s==87|Gây 168% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==16|damageRate:16800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9318461,s==87|Gây 174% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==16|damageRate:17400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9318471,s==87|Gây 180% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==16|damageRate:18000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9318481,s==87|Gây 186% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==16|damageRate:18600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9318491,s==87|Gây 192% pháp thuật sát thương lên 3 tướng địch ngẫu nhiên， ưu tiên tấn công hàng trước,,,,,,,,,,,,,,2,19,3,,1,1,,,,,,,,,,,,2,s==16|damageRate:19200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319211,s==56|Gây 181% sát thương pháp thuật lên tướng đơn phương địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,2,s==15|damageRate:9050,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319221,s==56|Gây 217% sát thương pháp thuật lên tướng đơn phương địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,2,s==16|damageRate:10850,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319231,s==56|Gây 260% sát thương pháp thuật lên tướng đơn phương địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,2,s==16|damageRate:13000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319241,s==56|Gây 270% sát thương pháp thuật lên tướng đơn phương địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,2,s==16|damageRate:13500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319251,s==56|Gây 280% sát thương pháp thuật lên tướng đơn phương địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,2,s==16|damageRate:14000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319261,s==56|Gây 290% sát thương pháp thuật lên tướng đơn phương địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,2,s==16|damageRate:14500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319271,s==57|Gây 300% sát thương pháp thuật lên một tướng địch đơn thể,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,2,s==16|damageRate:15000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319281,s==56|Gây 310% sát thương pháp thuật lên tướng đơn phương địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,2,s==16|damageRate:15500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319291,s==56|Gây 320% sát thương pháp thuật lên tướng đơn phương địch,,,,,,,,,,,,,,2,2,1,,1,1,,,,,,,,,,,,2,s==16|damageRate:16000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319411,s==53|Gây 105% sát thương pháp thuật lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,2,s==16|damageRate:10500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319421,s==53|Gây 126% sát thương pháp thuật lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,2,s==16|damageRate:12600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319431,s==53|Gây 151% sát thương pháp thuật lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,2,s==16|damageRate:15100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319441,s==53|Gây 157% sát thương pháp thuật lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,2,s==16|damageRate:15700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319451,s==53|Gây 163% sát thương pháp thuật lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,2,s==16|damageRate:16300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319461,s==53|Gây 169% sát thương pháp thuật lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,2,s==16|damageRate:16900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319471,s==53|Gây 175% sát thương pháp thuật lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,2,s==16|damageRate:17500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319481,s==53|Gây 181% sát thương pháp thuật lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,2,s==16|damageRate:18100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319491,s==53|Gây 187% sát thương pháp thuật lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,2,s==16|damageRate:18700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406211,s==49|Gây 105% sát thương vật lý lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,1,s==16|damageRate:10500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406221,s==49|Gây 126% sát thương vật lý lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,1,s==16|damageRate:12600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406231,s==49|Gây 151% sát thương vật lý lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,1,s==16|damageRate:15100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406241,s==49|Gây 157% sát thương vật lý lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,1,s==16|damageRate:15700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406251,s==49|Gây 163% sát thương vật lý lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,1,s==16|damageRate:16300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406261,s==49|Gây 169% sát thương vật lý lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,1,s==16|damageRate:16900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406271,s==49|Gây 175% sát thương vật lý lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,1,s==16|damageRate:17500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406281,s==49|Gây 181% sát thương vật lý lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,1,s==16|damageRate:18100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406291,s==49|Gây 187% sát thương vật lý lên toàn bộ tướng địch,,,,,,,,,,,,,,2,4,,,1,1,,,,,,,,,,,,1,s==16|damageRate:18700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406411,s==44| 10% kháng chí mạng cho toàn bộ tướng bên ta,,,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,3,s==14|buffId1:406412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406421,s==44| 12% kháng chí mạng cho toàn bộ tướng bên ta,,,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,3,s==14|buffId1:406422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406431,s==44| 15% kháng chí mạng cho toàn bộ tướng bên ta,,,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,3,s==14|buffId1:406432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406441,s==44| 16% kháng chí mạng cho toàn bộ tướng bên ta,,,,,,,,,,,,,,1,4,,,,,,,10000,,,,,,,,,3,s==14|buffId1:406442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
