id,name,detail,isPassive,type,round,combine,exForce,exRound,useTimes,noDispel,forever,subCls,priority,checkDead,eventType,Func-use-1,Func-id-1,Func-value-1,Func-calcFun-1,Func-dependentTarget-1,Func-dependentType-1,Func-dependentId-1,Func-dependentCalcType-1,Func-dependentValue-1,Func-exDependentValue-1,Func-use-2,Func-id-2,Func-value-2,Func-calcFun-2,Func-dependentTarget-2,Func-dependentType-2,Func-dependentId-2,Func-dependentCalcType-2,Func-dependentValue-2,Func-exDependentValue-2,conditionType,condition-condition-1,condition-conditionValue-1,condition-conditionParam-1,condition-condition-2,condition-conditionValue-2,condition-conditionParam-2,iconId,buffEnterArmatureId,buffEnterAnim,buffEnterBackArmatureId,buffEnterBackAnim,buffSustainArmatureId,buffSustainAnim,buffSustainBackArmatureId,buffSustainBackAnim,buffRemoveArmatureId,buffRemoveAnim,buffRemoveBackArmatureId,buffRemoveBackAnim,buffHramArmatureId,buffHramAnim,buffHramBackArmatureId,buffHramBackAnim,pauseHeroAnim,heroGray,posType,reverse,spBuffEffectId,flyWordPicId,buffFlyWordType,isForce,
1011314,s==9| phá giáp,s==53|Tăng phá giáp 10%， duy trì 1 lượt， không thể giải trừ,,1,1,1,,,,,,17023,,,,5,23,1000,1,,,,,,,,,,,,,,,,,,,,,,,,17352,,,,,,,,,,,,,,,,,,,,,,2065,,1,
265164311,s==14|Công Kích Giảm,s==32|Giảm tấn công 5%， duy trì 2 lượt,,2,2,-1,,,,,,17501,,,,5,2,500,1,3,1,2,1,500,,,,,,,,,,,,,,,,,,,17111,,,,,,,,,,,,,,,,,,,,,,201,,1,
265164321,s==14|Công Kích Giảm,s==32|Giảm tấn công 6%， duy trì 2 lượt,,2,2,-1,,,,,,17501,,,,5,2,600,1,3,1,2,1,600,,,,,,,,,,,,,,,,,,,17111,,,,,,,,,,,,,,,,,,,,,,201,,1,
265164331,s==14|Công Kích Giảm,s==32|Giảm tấn công 7%， duy trì 2 lượt,,2,2,-1,,,,,,17501,,,,5,2,700,1,3,1,2,1,700,,,,,,,,,,,,,,,,,,,17111,,,,,,,,,,,,,,,,,,,,,,201,,1,
265164341,s==14|Công Kích Giảm,s==32|Giảm tấn công 8%， duy trì 2 lượt,,2,2,-1,,,,,,17501,,,,5,2,800,1,3,1,2,1,800,,,,,,,,,,,,,,,,,,,17111,,,,,,,,,,,,,,,,,,,,,,201,,1,
265164351,s==14|Công Kích Giảm,s==33|Giảm tấn công 10%， duy trì 2 lượt,,2,2,-1,,,,,,17501,,,,5,2,1000,1,3,1,2,1,1000,,,,,,,,,,,,,,,,,,,17111,,,,,,,,,,,,,,,,,,,,,,201,,1,
2650111,s==9|Phong Chú,s==199|Gây pháp thuật thương tổn 60% lên 3 mục tiêu địch ngẫu nhiên， 20% xác suất gán 1 tầng 【Lưu Huyết】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 20%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650112,s==9|Phong Chú,s==199|Gây pháp thuật thương tổn 65% lên 3 mục tiêu địch ngẫu nhiên， 25% xác suất gán 1 tầng 【Lưu Huyết】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 20%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650113,s==9|Phong Chú,s==199|Gây pháp thuật thương tổn 70% lên 3 mục tiêu địch ngẫu nhiên， 30% xác suất gán 1 tầng 【Lưu Huyết】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 20%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650114,s==9|Phong Chú,s==199|Gây pháp thuật thương tổn 72% lên 3 mục tiêu địch ngẫu nhiên， 32% xác suất gán 1 tầng 【Lưu Huyết】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 20%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650115,s==9|Phong Chú,s==199|Gây pháp thuật thương tổn 74% lên 3 mục tiêu địch ngẫu nhiên， 34% xác suất gán 1 tầng 【Lưu Huyết】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 20%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650116,s==9|Phong Chú,s==199|Gây pháp thuật thương tổn 76% lên 3 mục tiêu địch ngẫu nhiên， 36% xác suất gán 1 tầng 【Lưu Huyết】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 20%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650117,s==9|Phong Chú,s==199|Gây pháp thuật thương tổn 78% lên 3 mục tiêu địch ngẫu nhiên， 38% xác suất gán 1 tầng 【Lưu Huyết】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 20%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650118,s==9|Phong Chú,s==199|Gây pháp thuật thương tổn 80% lên 3 mục tiêu địch ngẫu nhiên， 40% xác suất gán 1 tầng 【Lưu Huyết】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 20%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650119,s==9|Phong Chú,s==199|Gây pháp thuật thương tổn 82% lên 3 mục tiêu địch ngẫu nhiên， 42% xác suất gán 1 tầng 【Lưu Huyết】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 20%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650121,s==8|Băng Chú,s==183|Gây pháp thuật thương tổn 60% lên 3 mục tiêu địch có sinh lực thấp nhất， 20% xác suất gán 1 tầng 【Thương Hàn】， người mang chịu thương tổn tăng 10%， duy trì 2 lượt， có thể chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650122,s==8|Băng Chú,s==183|Gây pháp thuật thương tổn 65% lên 3 mục tiêu địch có sinh lực thấp nhất， 25% xác suất gán 1 tầng 【Thương Hàn】， người mang chịu thương tổn tăng 10%， duy trì 2 lượt， có thể chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650123,s==8|Băng Chú,s==183|Gây pháp thuật thương tổn 70% lên 3 mục tiêu địch có sinh lực thấp nhất， 30% xác suất gán 1 tầng 【Thương Hàn】， người mang chịu thương tổn tăng 10%， duy trì 2 lượt， có thể chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650124,s==8|Băng Chú,s==183|Gây pháp thuật thương tổn 72% lên 3 mục tiêu địch có sinh lực thấp nhất， 32% xác suất gán 1 tầng 【Thương Hàn】， người mang chịu thương tổn tăng 10%， duy trì 2 lượt， có thể chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650125,s==8|Băng Chú,s==183|Gây pháp thuật thương tổn 74% lên 3 mục tiêu địch có sinh lực thấp nhất， 34% xác suất gán 1 tầng 【Thương Hàn】， người mang chịu thương tổn tăng 10%， duy trì 2 lượt， có thể chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650126,s==8|Băng Chú,s==183|Gây pháp thuật thương tổn 76% lên 3 mục tiêu địch có sinh lực thấp nhất， 36% xác suất gán 1 tầng 【Thương Hàn】， người mang chịu thương tổn tăng 10%， duy trì 2 lượt， có thể chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650127,s==8|Băng Chú,s==183|Gây pháp thuật thương tổn 78% lên 3 mục tiêu địch có sinh lực thấp nhất， 38% xác suất gán 1 tầng 【Thương Hàn】， người mang chịu thương tổn tăng 10%， duy trì 2 lượt， có thể chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650128,s==8|Băng Chú,s==183|Gây pháp thuật thương tổn 80% lên 3 mục tiêu địch có sinh lực thấp nhất， 40% xác suất gán 1 tầng 【Thương Hàn】， người mang chịu thương tổn tăng 10%， duy trì 2 lượt， có thể chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650129,s==8|Băng Chú,s==183|Gây pháp thuật thương tổn 82% lên 3 mục tiêu địch có sinh lực thấp nhất， 42% xác suất gán 1 tầng 【Thương Hàn】， người mang chịu thương tổn tăng 10%， duy trì 2 lượt， có thể chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650131,s==8|Viêm Chú,s==210|Gây pháp thuật thương tổn 60% lên 3 mục tiêu địch có tấn công cao nhất， 20% xác suất gán 1 tầng 【Điểm Nhiệt】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 30%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650132,s==8|Viêm Chú,s==210|Gây pháp thuật thương tổn 65% lên 3 mục tiêu địch có tấn công cao nhất， 25% xác suất gán 1 tầng 【Điểm Nhiệt】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 30%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650133,s==8|Viêm Chú,s==210|Gây pháp thuật thương tổn 70% lên 3 mục tiêu địch có tấn công cao nhất， 30% xác suất gán 1 tầng 【Điểm Nhiệt】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 30%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650134,s==8|Viêm Chú,s==210|Gây pháp thuật thương tổn 72% lên 3 mục tiêu địch có tấn công cao nhất， 32% xác suất gán 1 tầng 【Điểm Nhiệt】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 30%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650135,s==8|Viêm Chú,s==210|Gây pháp thuật thương tổn 74% lên 3 mục tiêu địch có tấn công cao nhất， 34% xác suất gán 1 tầng 【Điểm Nhiệt】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 30%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650136,s==8|Viêm Chú,s==210|Gây pháp thuật thương tổn 76% lên 3 mục tiêu địch có tấn công cao nhất， 36% xác suất gán 1 tầng 【Điểm Nhiệt】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 30%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650137,s==8|Viêm Chú,s==210|Gây pháp thuật thương tổn 78% lên 3 mục tiêu địch có tấn công cao nhất， 38% xác suất gán 1 tầng 【Điểm Nhiệt】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 30%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650138,s==8|Viêm Chú,s==210|Gây pháp thuật thương tổn 80% lên 3 mục tiêu địch có tấn công cao nhất， 40% xác suất gán 1 tầng 【Điểm Nhiệt】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 30%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2650139,s==8|Viêm Chú,s==210|Gây pháp thuật thương tổn 82% lên 3 mục tiêu địch có tấn công cao nhất， 42% xác suất gán 1 tầng 【Điểm Nhiệt】， cuối lượt mất đi sinh lực bằng 【công lực người thi triển * 30%】， duy trì 2 lượt， tối đa chồng 5 tầng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1011316,s==9|Dương Phù,s==145|Khi phát động 【Âm Dương Phá Diệt】 tiêu hao 1 tầng Dương Phù， khiến sát thương kỹ năng lần này tăng 10%， đồng thời thêm 10% bạo kích、 10% phá giáp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1011117,s==6|Âm Phù,s==256|Khi phát động 【Quy Cát Tị Hung】 có thể tiêu hao 1 tầng 【Âm Phù】， khiến sát thương kỹ năng lần này tăng 10%， đồng thời biến 【Bốc Quẻ·Hung】 thành 【Bốc Quẻ·Đại Hung】， đồng thời gây sát thương thực bằng 5% sinh lực tối đa lên mục tiêu địch có tấn công cao nhất,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1011813,s==25|LĨNH VỰC·BÁT MÔN ĐỘN GIÁP,s==386|Trước khi bắt đầu lượt， thi triển ， toàn quân ta tăng 6% kháng pháp thuật ； khi tướng ta chịu đòn chí mạng， hồn Tả Từ có 100% xác suất phát động 1 lần tấn công thường lên địch ， hiệu quả này mỗi lượt tối đa kích hoạt 3 lần ； duy trì 2 lượt ， hồi chiêu 4 lượt ； trong đội có nhiều hồn tướng chỉ được chọn 1 hồn tướng để kỹ năng lĩnh vực kích hoạt (kỹ năng lĩnh vực 9 sao mới có hiệu quả),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30203410,s==10|Nghiệp hỏa,s==165|Tướng mang trạng thái này khi kết thúc lượt mất đi lượng sinh mệnh bằng 【mức sinh mệnh tối đa của người thi triển * 3%】， duy trì 1 lượt ， hiệu quả này không cộng dồn,,2,1,-1,,,,1,,3,,,,4,1,,1,1,1,1,1,300,,,,,,,,,,,,,,,,,,,17227,,,,,,,,,,,,,,,,,,,2,,,346,1,1,
40101310,s==14|Phòng Ngự Giảm,s==57|Giảm phòng ngự 10%， duy trì 2 lượt， không thể bị giải trừ,,2,2,-1,,,,1,1,17502,,,,5,3,1000,1,3,1,3,1,1000,,,,,,,,,,,,,,,,,,,17107,,,,,,,,,,,,,,,,,,,,,,202,,1,
40101311,s==9|Bạo kích ,s==55|Tăng 15% chí mạng ， duy trì 2 lượt ， không thể giải trừ,,1,2,-1,,,,1,1,17405,,,,5,5,1500,0,,,,,,,,,,,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,105,,1,
40101410,s==14|Công Kích Giảm,s==54|Công kích giảm 10%， kéo dài 2 lượt， không thể giải trừ,,2,2,-1,,,,1,1,17501,,,,5,2,1000,1,3,1,2,1,1000,,,,,,,,,,,,,,,,,,,17111,,,,,,,,,,,,,,,,,,,,,,201,,1,
40101411,s==7|Tốc Độ ,s==52|Tăng 5% tốc độ ， duy trì 2 lượt ， không thể giải trừ,,1,2,-1,,,,1,1,17403,,,,5,4,500,1,3,1,4,1,500,,,,,,,,,,,,,,,,,,,17128,,,,,,,,,,,,,,,,,,,,,,103,,1,
40101210,s==5|Hộ Ấn,s==133|Tướng sở hữu lá chắn có thể hấp thụ một phần sát thương ， giá trị lá chắn bằng 【20% lượng hồi phục vượt trội】， lá chắn duy trì 1 lượt,,1,1,-3,,,,1,,17902,,,,6,,,,2,6,,,,,,,,,,,,,,,,,,,,,,17207,,,,,12,s==16|effect_shouhu_cx,,,,,,,,,,,,,2,1,,319,,1,
50101010,s==23| sinh mệnh và công kích,s==74|Tăng 8% sinh mệnh 、 tăng 5% công kích ， không cộng dồn ， duy trì toàn trận,,1,99,-1,,,,1,1,77,,,s==1|1,5,1,800,1,3,1,1,1,800,,5,2,500,1,3,1,2,1,500,,,,,,,,,17126,19,s==9|effect_in,,,,,,,,,,,,,,,,,3,1,,104,,1,
50101020,s==30| sát thương và miễn sát thương,s==79|Tăng sát thương 、 tăng kháng sát thương 3% ， không cộng dồn ， duy trì toàn trận,,1,99,-1,,,,1,1,77,,,,5,10,300,0,,,,,,,5,11,300,1,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,2048,,1,
40102031,s==10|Công Kích ,s==84|Tăng 10% công kích ， tối đa cộng dồn 3 tầng ， duy trì toàn trận ， không thể giải trừ,,1,99,3,,,,1,1,17401,,,,5,2,1000,1,2,1,2,1,1000,,,,,,,,,,,,,,,,,,,17112,19,s==9|effect_in,,,,,19,s==11|effect_idle,,,,,,,,,,,3,1,,101,,1,
30203920,s==6|Hóa vũ,s==126|Tăng 10% phòng ngự ， khi kết thúc lượt hồi phục 5% sinh mệnh tối đa cho Hoàng Nguyệt Anh ， duy trì 1 lượt ， không thể giải trừ,,1,1,-1,,,,1,,17402,,,,5,3,1000,1,2,1,3,1,1000,,10,30203921,,,1,,,,,,,,,,,,,17108,19,s==9|effect_in,,,,,,,,,,,,,,,,,3,1,,2067,,1,
30204120,s==10|Thiết Bích,s==80|Tăng 10% kháng sát thương vật lý ， đồng thời phản sát thương vật lý nhận vào 10%,,1,2,-3,,,,1,,91,,,s==4|4:10,5,14,1000,1,,,,,,,,,1000,,,,,,,,,,,,,,,17117,,,,,,,,,,,,,,,,,,,,,,2066,,1,
30204210,s==9|Nhiên Hồn,s==94|Giảm 10% độ bền ， sát thương pháp thuật nhận vào tăng 5% ， duy trì 2 lượt ， không thể giải trừ,,2,2,-1,,,,1,,77,,,,5,15,-500,1,,,,,,,5,20,1000,0,,,,,,2,,,,,,,,17116,,,,,,,,,,,,,,,,,,,,,,395,,1,
30204320,s==22| công kích và bạo kích,s==77|Tăng 5% công kích 、 5% chí mạng ， có thể cộng dồn 4 tầng ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,2,500,1,3,1,2,1,500,,5,5,500,0,,,,,,,,,,,,,,17112,,,,,,,,,,,,,,,,,,,,,,101,,1,
40102111,s==9|Thiết cắt,s==123|Mỗi hồi mất đi 【Sinh mệnh tối đa * 5%】 sinh mệnh， kéo dài 3 hồi (tối đa không vượt quá 1 lần công kích của người thi triển),,2,3,-1,,,,1,,25504,,,,4,99,500,1,3,8,,,,1,,,,,,,,,,,,,,,,,,17225,,,,,17,s==16|effect_liuxue_cx,,,,,,,,,,,,,4,,,374,1,1,
21516111,s==10|Kích Nương,s==168|Tăng 3% sát thương ， 3% khống chế ， có thể cộng dồn 4 tầng ， mỗi lần tấn công chủ động chuyển 1 tầng 【Kích Nộ】 thành 【Kiên Thủ】 ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,10,300,0,,,,,,,5,16,300,0,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,2069,,1,
21516121,s==10|Kích Nương,s==168|Tăng 4% sát thương ， 4% khống chế ， có thể cộng dồn 4 tầng ， mỗi lần tấn công chủ động chuyển 1 tầng 【Kích Nộ】 thành 【Kiên Thủ】 ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,10,400,0,,,,,,,5,16,400,0,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,2069,,1,
21516131,s==10|Kích Nương,s==168|Tăng 5% sát thương ， 5% khống chế ， có thể cộng dồn 4 tầng ， mỗi lần tấn công chủ động chuyển 1 tầng 【Kích Nộ】 thành 【Kiên Thủ】 ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,10,500,0,,,,,,,5,16,500,0,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,2069,,1,
21516141,s==10|Kích Nương,s==172|Tăng 5.2% sát thương ， 5.2% khống chế ， có thể cộng dồn 4 tầng ， mỗi lần tấn công chủ động chuyển 1 tầng 【Kích Nộ】 thành 【Kiên Thủ】 ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,10,520,0,,,,,,,5,16,520,0,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,2069,,1,
21516151,s==10|Kích Nương,s==172|Tăng 5.4% sát thương ， 5.4% khống chế ， có thể cộng dồn 4 tầng ， mỗi lần tấn công chủ động chuyển 1 tầng 【Kích Nộ】 thành 【Kiên Thủ】 ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,10,540,0,,,,,,,5,16,540,0,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,2069,,1,
21516161,s==10|Kích Nương,s==172|Tăng 5.6% sát thương ， 5.6% khống chế ， có thể cộng dồn 4 tầng ， mỗi lần tấn công chủ động chuyển 1 tầng 【Kích Nộ】 thành 【Kiên Thủ】 ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,10,560,0,,,,,,,5,16,560,0,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,2069,,1,
21516171,s==10|Kích Nương,s==172|Tăng 5.8% sát thương ， 5.8% khống chế ， có thể cộng dồn 4 tầng ， mỗi lần tấn công chủ động chuyển 1 tầng 【Kích Nộ】 thành 【Kiên Thủ】 ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,10,580,0,,,,,,,5,16,580,0,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,2069,,1,
21516181,s==10|Kích Nương,s==168|Tăng 6% sát thương ， 6% khống chế ， có thể cộng dồn 4 tầng ， mỗi lần tấn công chủ động chuyển 1 tầng 【Kích Nộ】 thành 【Kiên Thủ】 ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,10,600,0,,,,,,,5,16,600,0,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,2069,,1,
21516191,s==10|Kích Nương,s==172|Tăng 6.2% sát thương ， 6.2% khống chế ， có thể cộng dồn 4 tầng ， mỗi lần tấn công chủ động chuyển 1 tầng 【Kích Nộ】 thành 【Kiên Thủ】 ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,10,620,0,,,,,,,5,16,620,0,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,2069,,1,
21516112,s==8|Kiên Thủ,s==95|Tăng 3% độ bền ， 3% phòng ngự ， có thể cộng dồn 4 tầng ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,20,300,0,,,,,,,5,3,300,1,3,1,3,1,300,,,,,,,,,17121,,,,,,,,,,,,,,,,,,,,,,2068,,1,
21516122,s==8|Kiên Thủ,s==95|Tăng 4% độ bền ， 4% phòng ngự ， có thể cộng dồn 4 tầng ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,20,400,0,,,,,,,5,3,400,1,3,1,3,1,400,,,,,,,,,17121,,,,,,,,,,,,,,,,,,,,,,2068,,1,
21516132,s==8|Kiên Thủ,s==95|Tăng 5% độ bền ， 5% phòng ngự ， có thể cộng dồn 4 tầng ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,20,500,0,,,,,,,5,3,500,1,3,1,3,1,500,,,,,,,,,17121,,,,,,,,,,,,,,,,,,,,,,2068,,1,
21516142,s==8|Kiên Thủ,s==99|Tăng 5.2% độ bền ， 5.2% phòng ngự ， có thể cộng dồn 4 tầng ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,20,520,0,,,,,,,5,3,520,1,3,1,3,1,520,,,,,,,,,17121,,,,,,,,,,,,,,,,,,,,,,2068,,1,
21516152,s==8|Kiên Thủ,s==99|Tăng 5.4% độ bền ， 5.4% phòng ngự ， có thể cộng dồn 4 tầng ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,20,540,0,,,,,,,5,3,540,1,3,1,3,1,540,,,,,,,,,17121,,,,,,,,,,,,,,,,,,,,,,2068,,1,
21516162,s==8|Kiên Thủ,s==99|Tăng 5.6% độ bền ， 5.6% phòng ngự ， có thể cộng dồn 4 tầng ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,20,560,0,,,,,,,5,3,560,1,3,1,3,1,560,,,,,,,,,17121,,,,,,,,,,,,,,,,,,,,,,2068,,1,
21516172,s==8|Kiên Thủ,s==99|Tăng 5.8% độ bền ， 5.8% phòng ngự ， có thể cộng dồn 4 tầng ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,20,580,0,,,,,,,5,3,580,1,3,1,3,1,580,,,,,,,,,17121,,,,,,,,,,,,,,,,,,,,,,2068,,1,
21516182,s==8|Kiên Thủ,s==95|Tăng 6% độ bền ， 6% phòng ngự ， có thể cộng dồn 4 tầng ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,20,600,0,,,,,,,5,3,600,1,3,1,3,1,600,,,,,,,,,17121,,,,,,,,,,,,,,,,,,,,,,2068,,1,
21516192,s==8|Kiên Thủ,s==99|Tăng 6.2% độ bền ， 6.2% phòng ngự ， có thể cộng dồn 4 tầng ， duy trì toàn trận ， không thể giải trừ,,1,999,4,,,,1,1,77,,,,5,20,620,0,,,,,,,5,3,620,1,3,1,3,1,620,,,,,,,,,17121,,,,,,,,,,,,,,,,,,,,,,2068,,1,
21516311,s==17|Thương Ngữ Hộ Thủ,s==224|Tướng sở hữu lá chắn có thể hấp thụ một phần sát thương ， khi chịu đòn tấn công chủ động có 20% xác suất khiến mục tiêu nhận 1 tầng 【Thương Hàn】 (mỗi lượt tối đa kích hoạt 1 lần) ， lá chắn duy trì 2 lượt ， không thể giải trừ,,1,2,-3,,,1,1,,112,,,s==4|42:2,6,,10000,,1,18,,1,10000,,,21501,2000,,,,,,,,,,,,,,,17207,,,,,12,s==16|effect_shouhu_cx,,,,,,,,,,,,,2,1,,2071,,1,
